temps (s);temps (ms);temps;ACTU;T2;LASER
349.986;349986;368187;31.54;29.49;28.47
349.989;349989;368190;31.54;29.49;28.47
349.992;349992;368193;31.54;29.49;28.38
349.995;349995;368196;31.54;29.49;28.47
349.998;349998;368199;31.54;29.49;28.47
350.002;350002;368203;31.54;29.49;28.38
350.005;350005;368206;31.54;29.49;28.47
350.008;350008;368209;31.54;29.49;28.38
350.011;350011;368212;31.54;29.49;28.47
350.015;350015;368216;31.54;29.49;28.47
350.019;350019;368220;31.54;29.49;28.47
350.022;350022;368223;31.54;29.49;28.38
350.025;350025;368226;31.44;29.49;28.47
350.028;350028;368229;31.54;29.49;28.38
350.032;350032;368233;31.54;29.49;28.47
350.035;350035;368236;31.54;29.49;28.47
350.038;350038;368239;31.54;29.49;28.47
350.041;350041;368242;31.54;29.49;28.38
350.044;350044;368245;31.54;29.49;28.47
350.048;350048;368249;31.54;29.49;28.38
350.051;350051;368252;31.54;29.49;28.47
350.055;350055;368256;31.54;29.49;28.38
350.058;350058;368259;31.54;29.49;28.47
350.062;350062;368263;31.54;29.49;28.38
350.065;350065;368266;31.54;29.49;28.47
350.068;350068;368269;31.54;29.49;28.47
350.071;350071;368272;31.54;29.49;28.38
350.074;350074;368275;31.54;29.49;28.47
350.078;350078;368279;31.54;29.49;28.38
350.081;350081;368282;31.44;29.49;28.47
350.084;350084;368285;31.54;29.49;28.47
350.087;350087;368288;31.54;29.49;28.38
350.09;350090;368291;31.54;29.49;28.47
350.094;350094;368295;31.54;29.49;28.47
350.098;350098;368299;31.54;29.49;28.47
350.101;350101;368302;31.54;29.49;28.47
350.104;350104;368305;31.44;29.49;28.47
350.108;350108;368309;31.54;29.49;28.47
350.111;350111;368312;31.54;29.49;28.38
350.114;350114;368315;31.54;29.49;28.47
350.117;350117;368318;31.54;29.49;28.47
350.12;350120;368321;31.54;29.49;28.47
350.124;350124;368325;31.54;29.49;28.47
350.127;350127;368328;31.44;29.49;28.38
350.13;350130;368331;31.54;29.49;28.47
350.133;350133;368334;31.44;29.49;28.47
350.136;350136;368337;31.54;29.49;28.47
350.141;350141;368342;31.54;29.49;28.38
350.144;350144;368345;31.54;29.49;28.38
350.147;350147;368348;31.54;29.49;28.47
350.15;350150;368351;31.54;29.49;28.38
350.153;350153;368354;31.44;29.49;28.47
350.157;350157;368358;31.44;29.49;28.38
350.16;350160;368361;31.54;29.49;28.47
350.163;350163;368364;31.54;29.49;28.38
350.166;350166;368367;31.54;29.49;28.47
350.17;350170;368371;31.54;29.49;28.47
350.173;350173;368374;31.54;29.49;28.47
350.176;350176;368377;31.54;29.49;28.47
350.179;350179;368380;31.54;29.49;28.38
350.183;350183;368384;31.54;29.49;28.47
350.187;350187;368388;31.54;29.49;28.38
350.19;350190;368391;31.44;29.49;28.47
350.193;350193;368394;31.54;29.49;28.38
350.196;350196;368397;31.54;29.49;28.47
350.199;350199;368400;31.54;29.49;28.38
350.203;350203;368404;31.54;29.49;28.38
350.206;350206;368407;31.54;29.49;28.38
350.209;350209;368410;31.44;29.49;28.47
350.212;350212;368413;31.54;29.49;28.47
350.215;350215;368416;31.54;29.49;28.47
350.219;350219;368420;31.54;29.49;28.47
350.222;350222;368423;31.44;29.49;28.38
350.226;350226;368427;31.44;29.49;28.47
350.229;350229;368430;31.54;29.49;28.38
350.233;350233;368434;31.54;29.49;28.38
350.236;350236;368437;31.44;29.49;28.38
350.239;350239;368440;31.54;29.49;28.47
350.242;350242;368443;31.54;29.49;28.47
350.245;350245;368446;31.54;29.49;28.47
350.249;350249;368450;31.54;29.49;28.38
350.252;350252;368453;31.54;29.49;28.38
350.255;350255;368456;31.54;29.49;28.47
350.258;350258;368459;31.44;29.49;28.38
350.261;350261;368462;31.54;29.49;28.47
350.265;350265;368466;31.54;29.49;28.38
350.269;350269;368470;31.44;29.49;28.47
350.272;350272;368473;31.44;29.49;28.47
350.275;350275;368476;31.54;29.49;28.38
350.279;350279;368480;31.44;29.49;28.47
350.282;350282;368483;31.44;29.49;28.38
350.285;350285;368486;31.44;29.49;28.47
350.288;350288;368489;31.54;29.39;28.38
350.291;350291;368492;31.44;29.49;28.47
350.295;350295;368496;31.54;29.49;28.47
350.298;350298;368499;31.54;29.49;28.47
350.301;350301;368502;31.44;29.49;28.47
350.304;350304;368505;31.44;29.49;28.47
350.307;350307;368508;31.54;29.49;28.47
350.312;350312;368513;31.44;29.49;28.47
350.315;350315;368516;31.44;29.49;28.38
350.318;350318;368519;31.54;29.49;28.47
350.321;350321;368522;31.54;29.49;28.38
350.325;350325;368526;31.54;29.49;28.38
350.328;350328;368529;31.54;29.49;28.38
350.331;350331;368532;31.54;29.49;28.47
350.334;350334;368535;31.44;29.49;28.38
350.337;350337;368538;31.54;29.49;28.38
350.341;350341;368542;31.54;29.49;28.47
350.344;350344;368545;31.54;29.49;28.38
350.347;350347;368548;31.44;29.49;28.38
350.35;350350;368551;31.54;29.49;28.38
350.354;350354;368555;31.54;29.49;28.47
350.358;350358;368559;31.54;29.49;28.47
350.361;350361;368562;31.44;29.49;28.47
350.364;350364;368565;31.54;29.49;28.47
350.367;350367;368568;31.44;29.49;28.38
350.371;350371;368572;31.44;29.49;28.38
350.374;350374;368575;31.54;29.49;28.47
350.377;350377;368578;31.54;29.49;28.38
350.38;350380;368581;31.44;29.49;28.47
350.383;350383;368584;31.54;29.49;28.38
350.387;350387;368588;31.44;29.49;28.47
350.39;350390;368591;31.44;29.49;28.47
350.393;350393;368594;31.54;29.49;28.47
350.397;350397;368598;31.44;29.49;28.47
350.401;350401;368602;31.54;29.39;28.47
350.404;350404;368605;31.54;29.49;28.47
350.407;350407;368608;31.44;29.49;28.47
350.41;350410;368611;31.54;29.49;28.38
350.413;350413;368614;31.44;29.49;28.47
350.417;350417;368618;31.44;29.49;28.47
350.42;350420;368621;31.54;29.39;28.47
350.423;350423;368624;31.54;29.49;28.47
350.426;350426;368627;31.44;29.49;28.47
350.429;350429;368630;31.44;29.49;28.38
350.433;350433;368634;31.44;29.49;28.47
350.436;350436;368637;31.54;29.49;28.38
350.44;350440;368641;31.54;29.49;28.38
350.443;350443;368644;31.54;29.49;28.47
350.447;350447;368648;31.54;29.49;28.47
350.45;350450;368651;31.44;29.49;28.38
350.453;350453;368654;31.44;29.49;28.47
350.456;350456;368657;31.44;29.49;28.47
350.459;350459;368660;31.54;29.49;28.47
350.463;350463;368664;31.44;29.49;28.47
350.466;350466;368667;31.54;29.49;28.38
350.469;350469;368670;31.44;29.49;28.38
350.472;350472;368673;31.54;29.49;28.47
350.475;350475;368676;31.54;29.49;28.47
350.479;350479;368680;31.54;29.49;28.47
350.483;350483;368684;31.54;29.49;28.47
350.486;350486;368687;31.44;29.49;28.38
350.489;350489;368690;31.44;29.49;28.47
350.492;350492;368693;31.44;29.49;28.38
350.496;350496;368697;31.54;29.49;28.47
350.499;350499;368700;31.44;29.49;28.38
350.502;350502;368703;31.54;29.49;28.47
350.505;350505;368706;31.44;29.49;28.38
350.508;350508;368709;31.44;29.39;28.38
350.512;350512;368713;31.44;29.49;28.38
350.515;350515;368716;31.54;29.49;28.38
350.518;350518;368719;31.44;29.49;28.47
350.521;350521;368722;31.54;29.39;28.47
350.526;350526;368727;31.54;29.49;28.38
350.529;350529;368730;31.54;29.49;28.47
350.532;350532;368733;31.44;29.49;28.47
350.535;350535;368736;31.54;29.49;28.38
350.538;350538;368739;31.54;29.49;28.47
350.542;350542;368743;31.54;29.49;28.38
350.545;350545;368746;31.44;29.49;28.47
350.548;350548;368749;31.54;29.49;28.38
350.551;350551;368752;31.44;29.49;28.47
350.554;350554;368755;31.44;29.49;28.38
350.558;350558;368759;31.54;29.49;28.47
350.561;350561;368762;31.54;29.49;28.38
350.564;350564;368765;31.44;29.49;28.47
350.568;350568;368769;31.44;29.49;28.38
350.572;350572;368773;31.44;29.49;28.47
350.575;350575;368776;31.54;29.49;28.47
350.578;350578;368779;31.44;29.49;28.47
350.581;350581;368782;31.44;29.49;28.47
350.584;350584;368785;31.44;29.49;28.47
350.588;350588;368789;31.44;29.49;28.47
350.591;350591;368792;31.44;29.49;28.47
350.594;350594;368795;31.54;29.49;28.38
350.597;350597;368798;31.44;29.49;28.47
350.6;350600;368801;31.44;29.49;28.47
350.604;350604;368805;31.54;29.49;28.47
350.607;350607;368808;31.44;29.49;28.38
350.611;350611;368812;31.54;29.49;28.47
350.614;350614;368815;31.44;29.49;28.47
350.618;350618;368819;31.44;29.49;28.47
350.621;350621;368822;31.54;29.49;28.47
350.624;350624;368825;31.54;29.49;28.47
350.627;350627;368828;31.44;29.49;28.47
350.63;350630;368831;31.54;29.49;28.47
350.634;350634;368835;31.44;29.49;28.47
350.637;350637;368838;31.54;29.49;28.38
350.64;350640;368841;31.54;29.49;28.47
350.643;350643;368844;31.54;29.49;28.47
350.646;350646;368847;31.44;29.49;28.38
350.65;350650;368851;31.44;29.49;28.38
350.654;350654;368855;31.44;29.49;28.47
350.657;350657;368858;31.54;29.49;28.47
350.66;350660;368861;31.54;29.49;28.47
350.664;350664;368865;31.44;29.49;28.38
350.667;350667;368868;31.54;29.49;28.38
350.67;350670;368871;31.54;29.49;28.47
350.673;350673;368874;31.54;29.49;28.47
350.676;350676;368877;31.44;29.49;28.38
350.68;350680;368881;31.44;29.49;28.38
350.683;350683;368884;31.44;29.49;28.47
350.686;350686;368887;31.54;29.49;28.47
350.689;350689;368890;31.44;29.49;28.38
350.692;350692;368893;31.44;29.49;28.38
350.697;350697;368898;31.44;29.49;28.47
350.7;350700;368901;31.54;29.49;28.47
350.703;350703;368904;31.44;29.49;28.47
350.706;350706;368907;31.54;29.49;28.47
350.71;350710;368911;31.44;29.49;28.38
350.713;350713;368914;31.54;29.49;28.38
350.716;350716;368917;31.44;29.49;28.38
350.719;350719;368920;31.44;29.49;28.47
350.722;350722;368923;31.54;29.49;28.47
350.726;350726;368927;31.54;29.49;28.47
350.729;350729;368930;31.54;29.49;28.47
350.732;350732;368933;31.54;29.49;28.47
350.735;350735;368936;31.54;29.49;28.38
350.739;350739;368940;31.54;29.49;28.47
350.743;350743;368944;31.44;29.49;28.47
350.746;350746;368947;31.54;29.49;28.47
350.749;350749;368950;31.44;29.49;28.47
350.752;350752;368953;31.54;29.49;28.47
350.755;350755;368956;31.44;29.49;28.47
350.759;350759;368960;31.54;29.49;28.38
350.762;350762;368963;31.54;29.49;28.47
350.765;350765;368966;31.44;29.49;28.38
350.768;350768;368969;31.54;29.49;28.47
350.771;350771;368972;31.44;29.49;28.38
350.775;350775;368976;31.54;29.49;28.47
350.778;350778;368979;31.44;29.49;28.47
350.782;350782;368983;31.44;29.49;28.38
350.785;350785;368986;31.44;29.49;28.47
350.789;350789;368990;31.44;29.49;28.47
350.792;350792;368993;31.54;29.49;28.47
350.795;350795;368996;31.44;29.49;28.47
350.798;350798;368999;31.44;29.49;28.47
350.801;350801;369002;31.44;29.49;28.38
350.805;350805;369006;31.54;29.49;28.38
350.808;350808;369009;31.54;29.49;28.47
350.811;350811;369012;31.54;29.49;28.38
350.814;350814;369015;31.54;29.49;28.38
350.817;350817;369018;31.54;29.49;28.47
350.821;350821;369022;31.54;29.49;28.47
350.825;350825;369026;31.54;29.49;28.47
350.828;350828;369029;31.54;29.49;28.38
350.831;350831;369032;31.54;29.49;28.47
350.835;350835;369036;31.44;29.49;28.38
350.838;350838;369039;31.44;29.49;28.47
350.841;350841;369042;31.44;29.49;28.47
350.844;350844;369045;31.54;29.49;28.47
350.847;350847;369048;31.44;29.49;28.47
350.851;350851;369052;31.44;29.49;28.47
350.854;350854;369055;31.54;29.49;28.38
350.857;350857;369058;31.44;29.49;28.47
350.86;350860;369061;31.54;29.49;28.47
350.863;350863;369064;31.54;29.49;28.47
350.868;350868;369069;31.54;29.49;28.47
350.871;350871;369072;31.54;29.49;28.47
350.874;350874;369075;31.44;29.49;28.47
350.877;350877;369078;31.44;29.49;28.47
350.881;350881;369082;31.54;29.49;28.38
350.884;350884;369085;31.54;29.49;28.47
350.887;350887;369088;31.54;29.49;28.38
350.89;350890;369091;31.54;29.49;28.47
350.893;350893;369094;31.54;29.49;28.47
350.897;350897;369098;31.44;29.49;28.38
350.9;350900;369101;31.54;29.49;28.47
350.903;350903;369104;31.54;29.49;28.47
350.906;350906;369107;31.44;29.49;28.47
350.911;350911;369112;31.54;29.49;28.47
350.914;350914;369115;31.44;29.49;28.47
350.917;350917;369118;31.54;29.49;28.38
350.92;350920;369121;31.44;29.49;28.47
350.923;350923;369124;31.54;29.49;28.47
350.927;350927;369128;31.54;29.49;28.47
350.93;350930;369131;31.54;29.49;28.47
350.933;350933;369134;31.54;29.49;28.47
350.936;350936;369137;31.44;29.49;28.47
350.939;350939;369140;31.44;29.49;28.47
350.943;350943;369144;31.44;29.49;28.38
350.946;350946;369147;31.44;29.49;28.47
350.949;350949;369150;31.54;29.49;28.47
350.953;350953;369154;31.44;29.49;28.38
350.957;350957;369158;31.54;29.49;28.47
350.96;350960;369161;31.44;29.49;28.47
350.963;350963;369164;31.54;29.49;28.47
350.966;350966;369167;31.54;29.49;28.47
350.969;350969;369170;31.54;29.49;28.47
350.973;350973;369174;31.44;29.49;28.38
350.976;350976;369177;31.54;29.49;28.38
350.979;350979;369180;31.44;29.49;28.47
350.982;350982;369183;31.44;29.49;28.47
350.985;350985;369186;31.54;29.49;28.47
350.989;350989;369190;31.54;29.49;28.47
350.992;350992;369193;31.54;29.49;28.47
350.996;350996;369197;31.54;29.49;28.38
350.999;350999;369200;31.54;29.49;28.38
351.003;351003;369204;31.44;29.49;28.47
351.006;351006;369207;31.54;29.49;28.47
351.009;351009;369210;31.44;29.49;28.47
351.012;351012;369213;31.54;29.49;28.47
351.015;351015;369216;31.44;29.49;28.38
351.019;351019;369220;31.54;29.49;28.47
351.022;351022;369223;31.54;29.49;28.47
351.025;351025;369226;31.54;29.49;28.38
351.028;351028;369229;31.54;29.49;28.47
351.031;351031;369232;31.54;29.49;28.47
351.035;351035;369236;31.54;29.49;28.47
351.039;351039;369240;31.54;29.49;28.47
351.042;351042;369243;31.44;29.49;28.47
351.045;351045;369246;31.54;29.49;28.47
351.049;351049;369250;31.54;29.49;28.47
351.052;351052;369253;31.54;29.49;28.47
351.055;351055;369256;31.54;29.49;28.38
351.058;351058;369259;31.54;29.49;28.47
351.061;351061;369262;31.54;29.49;28.47
351.065;351065;369266;31.44;29.49;28.38
351.068;351068;369269;31.54;29.49;28.47
351.071;351071;369272;31.44;29.49;28.47
351.074;351074;369275;31.44;29.49;28.47
351.077;351077;369278;31.54;29.49;28.47
351.082;351082;369283;31.54;29.49;28.47
351.085;351085;369286;31.54;29.49;28.47
351.088;351088;369289;31.54;29.49;28.47
351.091;351091;369292;31.54;29.49;28.47
351.095;351095;369296;31.54;29.49;28.38
351.098;351098;369299;31.54;29.49;28.47
351.101;351101;369302;31.54;29.49;28.47
351.104;351104;369305;31.54;29.49;28.47
351.107;351107;369308;31.54;29.49;28.47
351.111;351111;369312;31.54;29.49;28.38
351.114;351114;369315;31.54;29.49;28.47
351.117;351117;369318;31.44;29.49;28.38
351.12;351120;369321;31.44;29.49;28.47
351.124;351124;369325;31.44;29.49;28.47
351.128;351128;369329;31.54;29.49;28.38
351.131;351131;369332;31.54;29.49;28.47
351.134;351134;369335;31.44;29.49;28.47
351.137;351137;369338;31.54;29.49;28.47
351.141;351141;369342;31.44;29.49;28.38
351.144;351144;369345;31.44;29.49;28.47
351.147;351147;369348;31.54;29.49;28.47
351.15;351150;369351;31.54;29.49;28.47
351.153;351153;369354;31.44;29.49;28.47
351.157;351157;369358;31.54;29.49;28.38
351.16;351160;369361;31.54;29.49;28.47
351.163;351163;369364;31.44;29.49;28.47
351.167;351167;369368;31.54;29.49;28.47
351.171;351171;369372;31.54;29.49;28.47
351.174;351174;369375;31.44;29.49;28.38
351.177;351177;369378;31.54;29.49;28.47
351.18;351180;369381;31.44;29.49;28.47
351.183;351183;369384;31.54;29.49;28.38
351.187;351187;369388;31.54;29.49;28.47
351.19;351190;369391;31.44;29.49;28.38
351.193;351193;369394;31.44;29.49;28.47
351.196;351196;369397;31.54;29.49;28.38
351.199;351199;369400;31.54;29.49;28.47
351.203;351203;369404;31.54;29.49;28.47
351.207;351207;369408;31.44;29.49;28.47
351.21;351210;369411;31.54;29.49;28.47
351.213;351213;369414;31.54;29.49;28.47
351.217;351217;369418;31.54;29.49;28.47
351.22;351220;369421;31.44;29.49;28.47
351.223;351223;369424;31.44;29.49;28.47
351.226;351226;369427;31.54;29.49;28.38
351.229;351229;369430;31.54;29.49;28.38
351.233;351233;369434;31.54;29.49;28.47
351.236;351236;369437;31.44;29.49;28.47
351.239;351239;369440;31.44;29.49;28.47
351.242;351242;369443;31.44;29.49;28.38
351.245;351245;369446;31.54;29.49;28.38
351.25;351250;369451;31.44;29.49;28.38
351.253;351253;369454;31.44;29.49;28.38
351.256;351256;369457;31.54;29.49;28.47
351.259;351259;369460;31.54;29.49;28.38
351.263;351263;369464;31.44;29.49;28.47
351.266;351266;369467;31.54;29.49;28.47
351.269;351269;369470;31.54;29.49;28.47
351.272;351272;369473;31.54;29.49;28.47
351.275;351275;369476;31.54;29.49;28.47
351.279;351279;369480;31.54;29.49;28.47
351.282;351282;369483;31.54;29.49;28.38
351.285;351285;369486;31.44;29.49;28.38
351.288;351288;369489;31.44;29.49;28.47
351.291;351291;369492;31.44;29.49;28.47
351.296;351296;369497;31.44;29.49;28.47
351.299;351299;369500;31.44;29.49;28.38
351.302;351302;369503;31.54;29.49;28.47
351.305;351305;369506;31.44;29.49;28.38
351.309;351309;369510;31.44;29.49;28.38
351.312;351312;369513;31.44;29.49;28.38
351.315;351315;369516;31.44;29.49;28.38
351.318;351318;369519;31.44;29.49;28.47
351.321;351321;369522;31.54;29.49;28.38
351.325;351325;369526;31.44;29.49;28.38
351.328;351328;369529;31.44;29.49;28.47
351.331;351331;369532;31.44;29.49;28.38
351.335;351335;369536;31.44;29.49;28.38
351.338;351338;369539;31.44;29.49;28.47
351.342;351342;369543;31.54;29.39;28.38
351.345;351345;369546;31.44;29.49;28.38
351.348;351348;369549;31.54;29.49;28.38
351.351;351351;369552;31.44;29.49;28.38
351.354;351354;369555;31.54;29.49;28.38
351.358;351358;369559;31.44;29.49;28.47
351.361;351361;369562;31.54;29.49;28.47
351.364;351364;369565;31.44;29.49;28.47
351.367;351367;369568;31.54;29.49;28.38
351.37;351370;369571;31.44;29.49;28.47
351.374;351374;369575;31.44;29.49;28.47
351.378;351378;369579;31.44;29.49;28.38
351.381;351381;369582;31.54;29.49;28.38
351.384;351384;369585;31.54;29.49;28.47
351.388;351388;369589;31.54;29.49;28.38
351.391;351391;369592;31.44;29.49;28.47
351.394;351394;369595;31.44;29.49;28.38
351.397;351397;369598;31.54;29.49;28.47
351.4;351400;369601;31.44;29.49;28.38
351.404;351404;369605;31.54;29.49;28.47
351.407;351407;369608;31.44;29.49;28.38
351.41;351410;369611;31.54;29.49;28.47
351.413;351413;369614;31.44;29.49;28.47
351.416;351416;369617;31.54;29.39;28.47
351.421;351421;369622;31.54;29.49;28.38
351.424;351424;369625;31.54;29.49;28.38
351.427;351427;369628;31.44;29.49;28.38
351.43;351430;369631;31.54;29.49;28.47
351.434;351434;369635;31.54;29.49;28.38
351.437;351437;369638;31.44;29.49;28.38
351.44;351440;369641;31.44;29.49;28.38
351.443;351443;369644;31.44;29.49;28.47
351.446;351446;369647;31.54;29.49;28.47
351.45;351450;369651;31.54;29.49;28.47
351.453;351453;369654;31.44;29.49;28.47
351.456;351456;369657;31.54;29.49;28.47
351.459;351459;369660;31.44;29.49;28.47
351.463;351463;369664;31.44;29.49;28.47
351.467;351467;369668;31.44;29.49;28.38
351.47;351470;369671;31.44;29.49;28.38
351.473;351473;369674;31.44;29.49;28.38
351.476;351476;369677;31.44;29.49;28.38
351.48;351480;369681;31.54;29.49;28.47
351.483;351483;369684;31.44;29.49;28.38
351.486;351486;369687;31.54;29.49;28.47
351.489;351489;369690;31.54;29.49;28.38
351.492;351492;369693;31.54;29.49;28.38
351.496;351496;369697;31.54;29.49;28.38
351.499;351499;369700;31.44;29.49;28.38
351.502;351502;369703;31.44;29.49;28.47
351.506;351506;369707;31.54;29.49;28.47
351.509;351509;369710;31.44;29.49;28.47
351.513;351513;369714;31.54;29.39;28.38
351.516;351516;369717;31.44;29.49;28.47
351.519;351519;369720;31.54;29.49;28.47
351.522;351522;369723;31.44;29.49;28.47
351.526;351526;369727;31.44;29.49;28.47
351.529;351529;369730;31.44;29.49;28.47
351.532;351532;369733;31.44;29.49;28.38
351.535;351535;369736;31.44;29.49;28.47
351.538;351538;369739;31.44;29.49;28.47
351.542;351542;369743;31.54;29.49;28.47
351.545;351545;369746;31.54;29.49;28.38
351.549;351549;369750;31.54;29.49;28.47
351.552;351552;369753;31.44;29.49;28.38
351.555;351555;369756;31.54;29.39;28.47
351.559;351559;369760;31.44;29.49;28.47
351.562;351562;369763;31.54;29.49;28.47
351.565;351565;369766;31.54;29.49;28.47
351.568;351568;369769;31.54;29.49;28.38
351.571;351571;369772;31.54;29.49;28.47
351.575;351575;369776;31.54;29.49;28.47
351.578;351578;369779;31.44;29.49;28.47
351.581;351581;369782;31.54;29.49;28.47
351.584;351584;369785;31.44;29.49;28.38
351.587;351587;369788;31.54;29.49;28.47
351.592;351592;369793;31.54;29.49;28.38
351.595;351595;369796;31.44;29.49;28.38
351.598;351598;369799;31.44;29.49;28.47
351.601;351601;369802;31.44;29.49;28.38
351.605;351605;369806;31.54;29.49;28.47
