temps (s);temps (ms);temps;ACTU;MILIEU;LASER
760.526;760526;761841;7.28;10.80;12.34
760.53;760530;761845;7.38;10.80;12.34
760.533;760533;761848;7.28;10.80;12.34
760.536;760536;761851;7.28;10.80;12.34
760.539;760539;761854;7.28;10.80;12.34
760.544;760544;761859;7.28;10.80;12.34
760.547;760547;761862;7.28;10.80;12.34
760.55;760550;761865;7.38;10.89;12.34
760.553;760553;761868;7.28;10.80;12.34
760.557;760557;761872;7.28;10.80;12.34
760.56;760560;761875;7.28;10.80;12.34
760.563;760563;761878;7.28;10.80;12.34
760.566;760566;761881;7.28;10.80;12.34
760.57;760570;761885;7.28;10.80;12.34
760.573;760573;761888;7.38;10.80;12.34
760.576;760576;761891;7.28;10.80;12.34
760.579;760579;761894;7.28;10.80;12.34
760.584;760584;761899;7.38;10.80;12.34
760.587;760587;761902;7.28;10.80;12.34
760.59;760590;761905;7.28;10.80;12.34
760.594;760594;761909;7.38;10.80;12.34
760.597;760597;761912;7.38;10.80;12.34
760.6;760600;761915;7.28;10.80;12.34
760.603;760603;761918;7.28;10.80;12.34
760.607;760607;761922;7.28;10.80;12.34
760.61;760610;761925;7.28;10.80;12.34
760.613;760613;761928;7.28;10.80;12.34
760.616;760616;761931;7.38;10.80;12.34
760.62;760620;761935;7.28;10.89;12.34
760.623;760623;761938;7.28;10.80;12.34
760.627;760627;761942;7.28;10.80;12.34
760.631;760631;761946;7.28;10.80;12.34
760.634;760634;761949;7.28;10.89;12.34
760.637;760637;761952;7.28;10.80;12.34
760.64;760640;761955;7.28;10.80;12.34
760.644;760644;761959;7.28;10.80;12.34
760.647;760647;761962;7.38;10.80;12.34
760.65;760650;761965;7.28;10.80;12.34
760.653;760653;761968;7.28;10.80;12.34
760.657;760657;761972;7.28;10.80;12.34
760.66;760660;761975;7.28;10.80;12.34
760.663;760663;761978;7.38;10.80;12.34
760.666;760666;761981;7.38;10.89;12.34
760.671;760671;761986;7.28;10.89;12.34
760.674;760674;761989;7.38;10.80;12.34
760.677;760677;761992;7.28;10.80;12.34
760.68;760680;761995;7.28;10.80;12.34
760.684;760684;761999;7.28;10.80;12.34
760.687;760687;762002;7.28;10.80;12.34
760.69;760690;762005;7.28;10.89;12.34
760.694;760694;762009;7.28;10.80;12.34
760.697;760697;762012;7.28;10.80;12.34
760.7;760700;762015;7.28;10.80;12.34
760.703;760703;762018;7.28;10.80;12.34
760.707;760707;762022;7.28;10.80;12.34
760.71;760710;762025;7.28;10.80;12.34
760.714;760714;762029;7.38;10.80;12.34
760.717;760717;762032;7.28;10.80;12.25
760.721;760721;762036;7.38;10.89;12.34
760.724;760724;762039;7.28;10.80;12.34
760.727;760727;762042;7.28;10.80;12.34
760.73;760730;762045;7.28;10.80;12.34
760.734;760734;762049;7.28;10.80;12.34
760.737;760737;762052;7.28;10.80;12.34
760.74;760740;762055;7.28;10.80;12.34
760.743;760743;762058;7.38;10.89;12.34
760.747;760747;762062;7.28;10.80;12.34
760.75;760750;762065;7.28;10.80;12.34
760.753;760753;762068;7.28;10.80;12.34
760.758;760758;762073;7.28;10.80;12.34
760.761;760761;762076;7.28;10.80;12.34
760.764;760764;762079;7.28;10.89;12.34
760.767;760767;762082;7.28;10.80;12.34
760.771;760771;762086;7.28;10.80;12.34
760.774;760774;762089;7.28;10.80;12.34
760.777;760777;762092;7.28;10.80;12.34
760.78;760780;762095;7.28;10.80;12.34
760.784;760784;762099;7.28;10.80;12.34
760.787;760787;762102;7.28;10.80;12.34
760.79;760790;762105;7.38;10.80;12.34
760.793;760793;762108;7.28;10.80;12.34
760.798;760798;762113;7.28;10.80;12.34
760.801;760801;762116;7.28;10.80;12.34
760.804;760804;762119;7.28;10.80;12.34
760.807;760807;762122;7.28;10.80;12.34
760.811;760811;762126;7.28;10.80;12.34
760.814;760814;762129;7.28;10.80;12.34
760.817;760817;762132;7.28;10.89;12.34
760.821;760821;762136;7.28;10.80;12.34
760.824;760824;762139;7.28;10.80;12.34
760.827;760827;762142;7.28;10.80;12.34
760.83;760830;762145;7.28;10.80;12.34
760.834;760834;762149;7.28;10.80;12.34
760.837;760837;762152;7.28;10.80;12.34
760.841;760841;762156;7.28;10.80;12.34
760.844;760844;762159;7.28;10.80;12.34
760.848;760848;762163;7.28;10.80;12.34
760.851;760851;762166;7.28;10.80;12.34
760.854;760854;762169;7.28;10.80;12.34
760.857;760857;762172;7.38;10.80;12.34
760.861;760861;762176;7.28;10.80;12.34
760.864;760864;762179;7.28;10.80;12.34
760.867;760867;762182;7.28;10.80;12.34
760.87;760870;762185;7.28;10.89;12.34
760.874;760874;762189;7.28;10.80;12.34
760.877;760877;762192;7.28;10.80;12.34
760.88;760880;762195;7.28;10.80;12.34
760.885;760885;762200;7.28;10.80;12.34
760.888;760888;762203;7.28;10.80;12.34
760.891;760891;762206;7.28;10.80;12.34
760.894;760894;762209;7.28;10.80;12.34
760.898;760898;762213;7.28;10.80;12.34
760.901;760901;762216;7.28;10.89;12.34
760.904;760904;762219;7.28;10.80;12.34
760.907;760907;762222;7.28;10.80;12.34
760.911;760911;762226;7.28;10.80;12.34
760.914;760914;762229;7.28;10.80;12.34
760.917;760917;762232;7.28;10.80;12.34
760.92;760920;762235;7.38;10.80;12.34
760.925;760925;762240;7.28;10.80;12.34
760.928;760928;762243;7.28;10.80;12.34
760.931;760931;762246;7.28;10.80;12.34
760.935;760935;762250;7.28;10.80;12.34
760.938;760938;762253;7.28;10.80;12.34
760.941;760941;762256;7.28;10.80;12.34
760.944;760944;762259;7.28;10.80;12.34
760.948;760948;762263;7.28;10.80;12.34
760.951;760951;762266;7.28;10.80;12.34
760.954;760954;762269;7.28;10.80;12.34
760.957;760957;762272;7.28;10.80;12.34
760.961;760961;762276;7.28;10.80;12.34
760.964;760964;762279;7.28;10.80;12.34
760.968;760968;762283;7.28;10.80;12.34
760.971;760971;762286;7.28;10.80;12.34
760.975;760975;762290;7.28;10.80;12.34
760.978;760978;762293;7.28;10.80;12.34
760.981;760981;762296;7.28;10.80;12.34
760.984;760984;762299;7.28;10.80;12.34
760.988;760988;762303;7.38;10.80;12.34
760.991;760991;762306;7.28;10.80;12.34
760.994;760994;762309;7.28;10.80;12.34
760.998;760998;762313;7.28;10.80;12.43
761.001;761001;762316;7.28;10.80;12.34
761.004;761004;762319;7.28;10.80;12.34
761.007;761007;762322;7.28;10.80;12.34
761.012;761012;762327;7.28;10.80;12.34
761.015;761015;762330;7.28;10.80;12.34
761.018;761018;762333;7.28;10.80;12.34
761.021;761021;762336;7.28;10.80;12.34
761.025;761025;762340;7.28;10.80;12.34
761.028;761028;762343;7.28;10.80;12.34
761.031;761031;762346;7.28;10.80;12.34
761.034;761034;762349;7.28;10.80;12.34
761.038;761038;762353;7.28;10.80;12.34
761.041;761041;762356;7.28;10.80;12.34
761.044;761044;762359;7.28;10.80;12.34
761.047;761047;762362;7.28;10.80;12.34
761.051;761051;762366;7.28;10.80;12.34
761.055;761055;762370;7.28;10.80;12.34
761.058;761058;762373;7.28;10.80;12.34
761.062;761062;762377;7.28;10.80;12.34
761.065;761065;762380;7.28;10.80;12.34
761.068;761068;762383;7.28;10.80;12.34
761.071;761071;762386;7.28;10.80;12.34
761.075;761075;762390;7.28;10.80;12.34
761.078;761078;762393;7.28;10.80;12.34
761.081;761081;762396;7.28;10.80;12.34
761.084;761084;762399;7.28;10.89;12.34
761.088;761088;762403;7.28;10.80;12.34
761.091;761091;762406;7.28;10.89;12.34
761.094;761094;762409;7.28;10.80;12.34
761.098;761098;762413;7.28;10.80;12.34
761.102;761102;762417;7.28;10.80;12.34
761.105;761105;762420;7.38;10.89;12.34
761.108;761108;762423;7.38;10.80;12.34
761.112;761112;762427;7.28;10.80;12.34
761.115;761115;762430;7.28;10.89;12.34
761.118;761118;762433;7.28;10.89;12.34
761.121;761121;762436;7.28;10.80;12.34
761.125;761125;762440;7.28;10.80;12.34
761.128;761128;762443;7.38;10.80;12.34
761.131;761131;762446;7.28;10.80;12.34
761.134;761134;762449;7.38;10.80;12.34
761.139;761139;762454;7.28;10.80;12.34
761.142;761142;762457;7.28;10.89;12.34
761.145;761145;762460;7.28;10.80;12.34
761.148;761148;762463;7.28;10.80;12.34
761.152;761152;762467;7.28;10.89;12.34
761.155;761155;762470;7.28;10.80;12.34
761.158;761158;762473;7.28;10.80;12.34
761.161;761161;762476;7.28;10.80;12.34
761.165;761165;762480;7.28;10.89;12.34
761.168;761168;762483;7.28;10.80;12.34
761.171;761171;762486;7.28;10.80;12.34
761.174;761174;762489;7.38;10.89;12.34
761.178;761178;762493;7.28;10.80;12.34
761.182;761182;762497;7.28;10.80;12.34
761.185;761185;762500;7.28;10.80;12.34
761.189;761189;762504;7.28;10.80;12.34
761.192;761192;762507;7.28;10.80;12.34
761.195;761195;762510;7.28;10.89;12.34
761.198;761198;762513;7.28;10.80;12.34
761.202;761202;762517;7.28;10.80;12.34
761.205;761205;762520;7.28;10.80;12.34
761.208;761208;762523;7.28;10.80;12.34
761.211;761211;762526;7.28;10.80;12.34
761.215;761215;762530;7.28;10.80;12.34
761.218;761218;762533;7.28;10.80;12.34
761.221;761221;762536;7.28;10.80;12.34
761.226;761226;762541;7.28;10.80;12.34
761.229;761229;762544;7.28;10.80;12.34
761.232;761232;762547;7.28;10.80;12.34
761.235;761235;762550;7.28;10.80;12.34
761.239;761239;762554;7.28;10.80;12.34
761.242;761242;762557;7.38;10.80;12.25
761.245;761245;762560;7.28;10.80;12.34
761.248;761248;762563;7.28;10.89;12.34
761.252;761252;762567;7.28;10.80;12.34
761.255;761255;762570;7.28;10.80;12.34
761.258;761258;762573;7.28;10.80;12.34
761.261;761261;762576;7.28;10.80;12.34
761.265;761265;762580;7.28;10.80;12.34
761.269;761269;762584;7.28;10.80;12.34
761.272;761272;762587;7.28;10.80;12.34
761.275;761275;762590;7.28;10.80;12.34
761.279;761279;762594;7.28;10.80;12.34
761.282;761282;762597;7.38;10.80;12.34
761.285;761285;762600;7.28;10.80;12.34
761.288;761288;762603;7.28;10.80;12.34
761.292;761292;762607;7.28;10.80;12.34
761.295;761295;762610;7.28;10.89;12.34
761.298;761298;762613;7.28;10.80;12.43
761.301;761301;762616;7.28;10.80;12.34
761.305;761305;762620;7.28;10.80;12.34
761.309;761309;762624;7.28;10.80;12.34
761.312;761312;762627;7.28;10.80;12.34
761.316;761316;762631;7.28;10.80;12.34
761.319;761319;762634;7.28;10.80;12.34
761.322;761322;762637;7.28;10.80;12.34
761.325;761325;762640;7.28;10.89;12.34
761.329;761329;762644;7.28;10.80;12.34
761.332;761332;762647;7.28;10.80;12.34
761.335;761335;762650;7.28;10.80;12.34
761.338;761338;762653;7.28;10.80;12.34
761.342;761342;762657;7.28;10.80;12.34
761.345;761345;762660;7.28;10.80;12.34
761.348;761348;762663;7.28;10.80;12.34
761.352;761352;762667;7.28;10.80;12.34
761.356;761356;762671;7.28;10.89;12.34
761.359;761359;762674;7.28;10.80;12.34
761.362;761362;762677;7.28;10.80;12.34
761.366;761366;762681;7.28;10.89;12.34
761.369;761369;762684;7.28;10.89;12.34
761.372;761372;762687;7.38;10.80;12.34
761.375;761375;762690;7.28;10.89;12.34
761.379;761379;762694;7.28;10.80;12.34
761.382;761382;762697;7.28;10.89;12.34
761.385;761385;762700;7.28;10.80;12.34
761.388;761388;762703;7.28;10.80;12.34
761.392;761392;762707;7.28;10.80;12.34
761.396;761396;762711;7.28;10.80;12.34
761.399;761399;762714;7.28;10.80;12.34
761.402;761402;762717;7.28;10.80;12.34
761.406;761406;762721;7.28;10.80;12.34
761.409;761409;762724;7.28;10.80;12.34
761.412;761412;762727;7.28;10.80;12.34
761.415;761415;762730;7.28;10.80;12.34
761.419;761419;762734;7.28;10.80;12.34
761.422;761422;762737;7.28;10.80;12.34
761.425;761425;762740;7.28;10.80;12.34
761.428;761428;762743;7.28;10.80;12.34
761.432;761432;762747;7.28;10.80;12.34
761.435;761435;762750;7.28;10.80;12.34
761.439;761439;762754;7.28;10.80;12.34
761.443;761443;762758;7.28;10.80;12.34
761.446;761446;762761;7.28;10.80;12.34
761.449;761449;762764;7.28;10.80;12.34
761.452;761452;762767;7.28;10.80;12.34
761.456;761456;762771;7.28;10.89;12.34
761.459;761459;762774;7.28;10.80;12.34
761.462;761462;762777;7.28;10.80;12.34
761.465;761465;762780;7.28;10.80;12.34
761.469;761469;762784;7.28;10.80;12.34
761.472;761472;762787;7.28;10.80;12.34
761.475;761475;762790;7.28;10.80;12.34
761.478;761478;762793;7.28;10.80;12.34
761.483;761483;762798;7.28;10.80;12.34
761.486;761486;762801;7.28;10.80;12.34
761.489;761489;762804;7.28;10.80;12.34
761.493;761493;762808;7.28;10.80;12.34
761.496;761496;762811;7.28;10.80;12.34
761.499;761499;762814;7.28;10.80;12.34
761.502;761502;762817;7.28;10.80;12.34
761.506;761506;762821;7.28;10.80;12.34
761.509;761509;762824;7.28;10.80;12.34
761.512;761512;762827;7.28;10.80;12.34
761.515;761515;762830;7.28;10.80;12.34
761.519;761519;762834;7.28;10.89;12.34
761.523;761523;762838;7.28;10.89;12.34
761.526;761526;762841;7.28;10.80;12.34
761.53;761530;762845;7.28;10.80;12.34
761.533;761533;762848;7.28;10.80;12.34
761.536;761536;762851;7.28;10.89;12.34
761.539;761539;762854;7.28;10.89;12.34
761.543;761543;762858;7.28;10.89;12.34
761.546;761546;762861;7.28;10.80;12.34
761.549;761549;762864;7.28;10.80;12.34
761.552;761552;762867;7.28;10.80;12.34
761.556;761556;762871;7.28;10.80;12.34
761.559;761559;762874;7.28;10.89;12.34
761.562;761562;762877;7.28;10.80;12.34
761.566;761566;762881;7.28;10.89;12.34
761.57;761570;762885;7.28;10.80;12.34
761.573;761573;762888;7.28;10.80;12.34
761.576;761576;762891;7.28;10.80;12.34
761.579;761579;762894;7.28;10.80;12.34
761.583;761583;762898;7.28;10.80;12.34
761.586;761586;762901;7.28;10.80;12.34
761.589;761589;762904;7.28;10.89;12.34
761.593;761593;762908;7.28;10.80;12.34
761.596;761596;762911;7.28;10.80;12.34
761.599;761599;762914;7.28;10.80;12.34
761.602;761602;762917;7.28;10.80;12.34
761.606;761606;762921;7.28;10.80;12.34
761.61;761610;762925;7.28;10.80;12.34
761.613;761613;762928;7.28;10.80;12.34
761.616;761616;762931;7.28;10.89;12.34
761.62;761620;762935;7.28;10.80;12.34
761.623;761623;762938;7.28;10.80;12.34
761.626;761626;762941;7.28;10.80;12.34
761.629;761629;762944;7.28;10.80;12.34
761.633;761633;762948;7.28;10.80;12.34
761.636;761636;762951;7.28;10.80;12.34
761.639;761639;762954;7.28;10.80;12.34
761.642;761642;762957;7.28;10.80;12.34
761.646;761646;762961;7.28;10.80;12.34
761.649;761649;762964;7.28;10.80;12.34
761.653;761653;762968;7.28;10.80;12.34
761.657;761657;762972;7.28;10.80;12.34
761.66;761660;762975;7.28;10.80;12.34
761.663;761663;762978;7.28;10.80;12.34
761.666;761666;762981;7.28;10.80;12.34
761.67;761670;762985;7.28;10.89;12.34
761.673;761673;762988;7.28;10.89;12.34
761.676;761676;762991;7.28;10.80;12.34
761.679;761679;762994;7.28;10.89;12.34
761.683;761683;762998;7.28;10.80;12.34
761.686;761686;763001;7.28;10.80;12.34
761.689;761689;763004;7.28;10.80;12.34
761.693;761693;763008;7.19;10.89;12.34
761.697;761697;763012;7.28;10.89;12.34
761.7;761700;763015;7.28;10.80;12.34
761.703;761703;763018;7.28;10.80;12.34
761.707;761707;763022;7.28;10.80;12.34
761.71;761710;763025;7.28;10.80;12.25
761.713;761713;763028;7.28;10.80;12.34
761.716;761716;763031;7.28;10.89;12.34
761.72;761720;763035;7.28;10.80;12.34
761.723;761723;763038;7.28;10.80;12.34
761.726;761726;763041;7.28;10.80;12.34
761.729;761729;763044;7.28;10.89;12.34
761.733;761733;763048;7.28;10.80;12.34
761.737;761737;763052;7.28;10.80;12.34
761.74;761740;763055;7.28;10.80;12.34
761.743;761743;763058;7.28;10.80;12.34
761.747;761747;763062;7.28;10.80;12.34
761.75;761750;763065;7.28;10.80;12.34
761.753;761753;763068;7.28;10.80;12.34
761.757;761757;763072;7.28;10.80;12.34
761.76;761760;763075;7.28;10.80;12.34
761.763;761763;763078;7.28;10.89;12.34
761.766;761766;763081;7.28;10.80;12.34
761.77;761770;763085;7.28;10.80;12.34
761.773;761773;763088;7.28;10.80;12.34
761.776;761776;763091;7.28;10.80;12.34
761.78;761780;763095;7.28;10.80;12.34
761.784;761784;763099;7.28;10.80;12.34
761.787;761787;763102;7.28;10.80;12.34
761.79;761790;763105;7.28;10.80;12.34
761.793;761793;763108;7.28;10.89;12.34
761.797;761797;763112;7.28;10.80;12.34
761.8;761800;763115;7.28;10.80;12.34
761.803;761803;763118;7.28;10.80;12.34
761.806;761806;763121;7.28;10.80;12.34
761.81;761810;763125;7.19;10.80;12.34
761.813;761813;763128;7.28;10.89;12.34
761.816;761816;763131;7.28;10.80;12.34
761.819;761819;763134;7.28;10.80;12.34
761.824;761824;763139;7.28;10.80;12.34
761.827;761827;763142;7.28;10.80;12.34
761.83;761830;763145;7.28;10.80;12.34
761.834;761834;763149;7.28;10.80;12.34
761.837;761837;763152;7.28;10.89;12.34
761.84;761840;763155;7.28;10.80;12.34
761.843;761843;763158;7.28;10.80;12.34
761.847;761847;763162;7.28;10.80;12.34
761.85;761850;763165;7.28;10.80;12.34
761.853;761853;763168;7.28;10.80;12.34
761.856;761856;763171;7.28;10.89;12.34
761.86;761860;763175;7.28;10.80;12.34
761.864;761864;763179;7.28;10.89;12.34
761.867;761867;763182;7.28;10.80;12.34
761.871;761871;763186;7.28;10.80;12.34
761.874;761874;763189;7.28;10.80;12.34
761.877;761877;763192;7.28;10.80;12.34
761.88;761880;763195;7.28;10.89;12.34
761.884;761884;763199;7.28;10.89;12.34
761.887;761887;763202;7.28;10.89;12.34
761.89;761890;763205;7.28;10.80;12.34
761.893;761893;763208;7.28;10.80;12.34
761.897;761897;763212;7.28;10.80;12.34
761.9;761900;763215;7.28;10.80;12.34
761.903;761903;763218;7.28;10.80;12.34
761.907;761907;763222;7.28;10.80;12.34
761.911;761911;763226;7.28;10.80;12.34
761.914;761914;763229;7.28;10.80;12.34
761.917;761917;763232;7.28;10.80;12.34
761.921;761921;763236;7.28;10.80;12.34
761.924;761924;763239;7.28;10.80;12.34
761.927;761927;763242;7.28;10.89;12.34
761.93;761930;763245;7.28;10.80;12.34
761.934;761934;763249;7.28;10.80;12.34
761.937;761937;763252;7.28;10.89;12.34
761.94;761940;763255;7.28;10.80;12.34
761.943;761943;763258;7.28;10.80;12.34
761.947;761947;763262;7.28;10.89;12.34
761.951;761951;763266;7.28;10.89;12.34
761.954;761954;763269;7.28;10.89;12.34
761.957;761957;763272;7.28;10.80;12.34
761.961;761961;763276;7.28;10.89;12.34
761.964;761964;763279;7.28;10.89;12.34
761.967;761967;763282;7.28;10.80;12.34
761.97;761970;763285;7.28;10.80;12.34
761.974;761974;763289;7.28;10.80;12.34
761.977;761977;763292;7.28;10.80;12.34
761.98;761980;763295;7.28;10.80;12.34
761.984;761984;763299;7.28;10.80;12.34
761.987;761987;763302;7.28;10.80;12.34
761.99;761990;763305;7.28;10.80;12.34
761.994;761994;763309;7.28;10.80;12.34
761.998;761998;763313;7.28;10.80;12.34
762.001;762001;763316;7.28;10.89;12.34
762.004;762004;763319;7.28;10.80;12.34
762.007;762007;763322;7.28;10.89;12.34
762.011;762011;763326;7.28;10.80;12.34
762.014;762014;763329;7.28;10.89;12.34
762.017;762017;763332;7.28;10.89;12.34
762.02;762020;763335;7.28;10.80;12.34
762.024;762024;763339;7.28;10.80;12.34
762.027;762027;763342;7.28;10.89;12.34
762.03;762030;763345;7.28;10.80;12.34
762.033;762033;763348;7.28;10.80;12.34
762.038;762038;763353;7.28;10.80;12.34
762.041;762041;763356;7.28;10.80;12.34
762.044;762044;763359;7.28;10.80;12.34
762.048;762048;763363;7.28;10.89;12.34
762.051;762051;763366;7.28;10.80;12.34
762.054;762054;763369;7.28;10.80;12.34
762.057;762057;763372;7.28;10.80;12.34
762.061;762061;763376;7.28;10.89;12.34
762.064;762064;763379;7.28;10.80;12.34
762.067;762067;763382;7.28;10.80;12.34
762.07;762070;763385;7.28;10.89;12.34
762.074;762074;763389;7.28;10.89;12.34
762.078;762078;763393;7.28;10.80;12.34
762.081;762081;763396;7.28;10.89;12.34
762.085;762085;763400;7.28;10.80;12.34
762.088;762088;763403;7.28;10.80;12.34
762.091;762091;763406;7.28;10.80;12.34
762.094;762094;763409;7.28;10.80;12.34
762.098;762098;763413;7.28;10.80;12.34
762.101;762101;763416;7.28;10.89;12.34
762.104;762104;763419;7.28;10.80;12.34
762.107;762107;763422;7.28;10.89;12.34
762.111;762111;763426;7.28;10.80;12.34
762.114;762114;763429;7.28;10.80;12.34
762.117;762117;763432;7.28;10.80;12.34
762.121;762121;763436;7.28;10.80;12.34
762.125;762125;763440;7.28;10.80;12.34
762.128;762128;763443;7.28;10.80;12.34
762.131;762131;763446;7.28;10.80;12.34
762.134;762134;763449;7.28;10.89;12.34
762.138;762138;763453;7.28;10.80;12.34
762.141;762141;763456;7.28;10.80;12.34
762.144;762144;763459;7.28;10.80;12.34
762.148;762148;763463;7.28;10.80;12.34
762.151;762151;763466;7.28;10.80;12.34
762.154;762154;763469;7.28;10.89;12.34
762.157;762157;763472;7.28;10.80;12.34
762.161;762161;763476;7.28;10.80;12.34
762.165;762165;763480;7.28;10.80;12.34
762.168;762168;763483;7.28;10.89;12.34
762.171;762171;763486;7.28;10.89;12.34
762.175;762175;763490;7.28;10.80;12.34
762.178;762178;763493;7.28;10.80;12.34
762.181;762181;763496;7.28;10.80;12.34
762.184;762184;763499;7.28;10.80;12.34
762.188;762188;763503;7.28;10.80;12.34
762.191;762191;763506;7.28;10.89;12.34
762.194;762194;763509;7.28;10.89;12.34
762.197;762197;763512;7.28;10.89;12.34
762.201;762201;763516;7.28;10.89;12.34
762.205;762205;763520;7.28;10.80;12.34
762.208;762208;763523;7.28;10.80;12.34
762.212;762212;763527;7.28;10.80;12.34
762.215;762215;763530;7.28;10.80;12.34
762.218;762218;763533;7.28;10.80;12.34
762.221;762221;763536;7.28;10.89;12.34
762.225;762225;763540;7.28;10.89;12.34
762.228;762228;763543;7.28;10.80;12.34
762.231;762231;763546;7.28;10.89;12.34
762.234;762234;763549;7.28;10.80;12.34
762.238;762238;763553;7.28;10.89;12.34
762.241;762241;763556;7.28;10.80;12.34
762.244;762244;763559;7.28;10.89;12.34
762.248;762248;763563;7.28;10.80;12.34
762.252;762252;763567;7.28;10.80;12.34
762.255;762255;763570;7.28;10.89;12.34
762.258;762258;763573;7.28;10.80;12.34
762.262;762262;763577;7.28;10.80;12.34
762.265;762265;763580;7.28;10.80;12.34
762.268;762268;763583;7.28;10.80;12.34
762.271;762271;763586;7.28;10.80;12.34
762.275;762275;763590;7.28;10.89;12.34
762.278;762278;763593;7.28;10.80;12.34
762.281;762281;763596;7.28;10.80;12.34
762.284;762284;763599;7.28;10.80;12.34
762.288;762288;763603;7.28;10.89;12.34
762.292;762292;763607;7.28;10.80;12.34
762.295;762295;763610;7.28;10.89;12.34
762.298;762298;763613;7.28;10.80;12.34
762.302;762302;763617;7.28;10.80;12.34
762.305;762305;763620;7.28;10.80;12.34
762.308;762308;763623;7.28;10.80;12.34
762.312;762312;763627;7.28;10.80;12.34
762.315;762315;763630;7.28;10.89;12.34
762.318;762318;763633;7.28;10.89;12.34
762.321;762321;763636;7.28;10.80;12.34
762.325;762325;763640;7.28;10.80;12.34
762.328;762328;763643;7.28;10.80;12.34
762.331;762331;763646;7.28;10.80;12.34
762.335;762335;763650;7.28;10.89;12.34
762.339;762339;763654;7.28;10.89;12.34
762.342;762342;763657;7.28;10.80;12.34
762.345;762345;763660;7.28;10.80;12.34
762.348;762348;763663;7.28;10.80;12.34
762.352;762352;763667;7.28;10.80;12.34
762.355;762355;763670;7.28;10.80;12.34
762.358;762358;763673;7.28;10.80;12.34
762.361;762361;763676;7.28;10.89;12.34
762.365;762365;763680;7.28;10.80;12.34
762.368;762368;763683;7.28;10.80;12.34
762.371;762371;763686;7.28;10.80;12.34
762.374;762374;763689;7.28;10.89;12.34
762.379;762379;763694;7.28;10.80;12.34
762.382;762382;763697;7.28;10.80;12.34
762.385;762385;763700;7.28;10.89;12.34
762.389;762389;763704;7.28;10.80;12.34
762.392;762392;763707;7.28;10.80;12.34
762.395;762395;763710;7.28;10.80;12.34
762.398;762398;763713;7.28;10.89;12.34
762.402;762402;763717;7.28;10.80;12.34
762.405;762405;763720;7.28;10.80;12.34
762.408;762408;763723;7.28;10.80;12.34
762.411;762411;763726;7.28;10.80;12.34
762.415;762415;763730;7.28;10.80;12.34
762.419;762419;763734;7.28;10.80;12.34
762.422;762422;763737;7.28;10.80;12.34
762.426;762426;763741;7.28;10.80;12.34
762.429;762429;763744;7.28;10.80;12.34
762.432;762432;763747;7.28;10.89;12.34
762.435;762435;763750;7.28;10.80;12.34
762.439;762439;763754;7.28;10.89;12.34
762.442;762442;763757;7.28;10.80;12.34
762.445;762445;763760;7.28;10.89;12.34
762.448;762448;763763;7.28;10.80;12.34
762.452;762452;763767;7.28;10.89;12.34
762.455;762455;763770;7.28;10.80;12.34
762.458;762458;763773;7.28;10.89;12.34
762.462;762462;763777;7.28;10.80;12.34
762.466;762466;763781;7.28;10.80;12.34
762.469;762469;763784;7.28;10.80;12.34
762.472;762472;763787;7.28;10.80;12.34
762.476;762476;763791;7.28;10.80;12.34
762.479;762479;763794;7.28;10.80;12.34
762.482;762482;763797;7.28;10.80;12.34
762.485;762485;763800;7.28;10.89;12.34
762.489;762489;763804;7.28;10.80;12.34
762.492;762492;763807;7.28;10.80;12.34
762.495;762495;763810;7.28;10.89;12.34
762.498;762498;763813;7.28;10.89;12.34
762.502;762502;763817;7.28;10.80;12.34
762.506;762506;763821;7.28;10.80;12.34
762.509;762509;763824;7.28;10.80;12.34
762.512;762512;763827;7.28;10.89;12.34
762.516;762516;763831;7.28;10.80;12.34
762.519;762519;763834;7.28;10.80;12.34
762.522;762522;763837;7.28;10.89;12.34
762.525;762525;763840;7.28;10.80;12.34
762.529;762529;763844;7.28;10.80;12.34
762.532;762532;763847;7.28;10.80;12.34
762.535;762535;763850;7.28;10.80;12.34
762.538;762538;763853;7.28;10.89;12.34
762.542;762542;763857;7.28;10.89;12.34
762.545;762545;763860;7.28;10.80;12.34
762.549;762549;763864;7.28;10.80;12.34
762.553;762553;763868;7.28;10.89;12.34
762.556;762556;763871;7.28;10.80;12.34
762.559;762559;763874;7.28;10.80;12.34
762.562;762562;763877;7.28;10.80;12.34
762.566;762566;763881;7.28;10.80;12.34
762.569;762569;763884;7.28;10.80;12.34
762.572;762572;763887;7.28;10.80;12.34
762.575;762575;763890;7.28;10.80;12.34
762.579;762579;763894;7.28;10.80;12.34
762.582;762582;763897;7.28;10.80;12.34
762.585;762585;763900;7.28;10.80;12.34
762.589;762589;763904;7.28;10.80;12.34
762.593;762593;763908;7.28;10.80;12.34
762.596;762596;763911;7.28;10.89;12.34
762.599;762599;763914;7.28;10.80;12.34
762.603;762603;763918;7.28;10.80;12.34
762.606;762606;763921;7.28;10.89;12.34
762.609;762609;763924;7.28;10.80;12.34
762.612;762612;763927;7.28;10.89;12.34
762.616;762616;763931;7.28;10.80;12.34
762.619;762619;763934;7.28;10.89;12.34
762.622;762622;763937;7.28;10.80;12.34
762.625;762625;763940;7.28;10.80;12.34
762.629;762629;763944;7.28;10.80;12.34
762.633;762633;763948;7.28;10.80;12.34
762.636;762636;763951;7.28;10.80;12.34
762.639;762639;763954;7.28;10.89;12.34
762.643;762643;763958;7.28;10.80;12.34
762.646;762646;763961;7.28;10.80;12.34
